"id_employe","nom","prenom","poste","departement_id","nom_departement","date_embauche","date_depart","statut_au_2026_08_01","salaire","anciennete_annees","cohorte_embauche","score_moyen_total","score_moyen_3_derniers_trimestres","categorie_performance","derniere_evaluation"
"217","Nom_217","Prenom_217","Analyste","8","Opérations","2020-09-19","","Активен","3650","5,86","2020","79,58","82","Высокая","2024-10-01"
"218","Nom_218","Prenom_218","Manager","10","Direction Générale","2021-08-30","","Активен","3306","4,92","2021","73,33","67,67","Средняя","2024-10-01"
"219","Nom_219","Prenom_219","Developpeur","6","Ventes","2023-11-04","","Активен","4570","2,74","2023","72,75","69,67","Средняя","2024-10-01"
"220","Nom_220","Prenom_220","Manager","7","Service Client","2022-07-06","","Активен","3764","4,07","2022","79,58","79","Средняя","2024-10-01"
"221","Nom_221","Prenom_221","Finance","6","Ventes","2022-10-14","","Активен","1749","3,8","2022","76,83","75,67","Средняя","2024-10-01"
"223","Nom_223","Prenom_223","RH","3","Informatique","2023-01-19","","Активен","965","3,53","2023","74,33","83,67","Высокая","2024-10-01"
"224","Nom_224","Prenom_224","Manager","3","Informatique","2022-12-05","","Активен","4286","3,66","2022","74,17","78,67","Средняя","2024-10-01"
"225","Nom_225","Prenom_225","Developpeur","3","Informatique","2020-10-10","","Активен","3309","5,81","2020","81,42","89,67","Высокая","2024-10-01"
"226","Nom_226","Prenom_226","Manager","10","Direction Générale","2019-11-14","","Активен","1719","6,71","2019","75,17","63,67","Средняя","2024-10-01"
"227","Nom_227","Prenom_227","Developpeur","3","Informatique","2023-08-28","","Активен","913","2,93","2023","84,25","78,33","Средняя","2024-10-01"
"228","Nom_228","Prenom_228","Analyste","9","Juridique","2022-06-02","","Активен","4304","4,16","2022","74,75","60,33","Средняя","2024-10-01"
"229","Nom_229","Prenom_229","Manager","4","Data & Analytics","2022-06-11","","Активен","1791","4,14","2022","72,08","78,67","Средняя","2024-10-01"
"230","Nom_230","Prenom_230","RH","7","Service Client","2020-11-14","","Активен","4639","5,71","2020","82,17","85,33","Высокая","2024-10-01"
"231","Nom_231","Prenom_231","RH","9","Juridique","2020-10-25","","Активен","2058","5,77","2020","69,42","81","Высокая","2024-10-01"
"232","Nom_232","Prenom_232","Finance","7","Service Client","2022-10-29","","Активен","4226","3,76","2022","77,25","84","Высокая","2024-10-01"
"234","Nom_234","Prenom_234","Manager","3","Informatique","2023-06-20","2028-05-01","Активен","3996","3,12","2023","76,08","75","Средняя","2024-10-01"
"235","Nom_235","Prenom_235","Finance","4","Data & Analytics","2023-02-04","","Активен","3384","3,49","2023","74,58","80,67","Высокая","2024-10-01"
"236","Nom_236","Prenom_236","Manager","8","Opérations","2022-06-10","","Активен","867","4,14","2022","79,17","71,67","Средняя","2024-10-01"
"237","Nom_237","Prenom_237","Developpeur","6","Ventes","2023-09-12","","Активен","2396","2,89","2023","75,75","59","Низкая","2024-10-01"
"238","Nom_238","Prenom_238","RH","5","Marketing","2022-02-10","","Активен","818","4,47","2022","83,58","87","Высокая","2024-10-01"
"239","Nom_239","Prenom_239","Analyste","4","Data & Analytics","2023-03-01","","Активен","3530","3,42","2023","74","74,33","Средняя","2024-10-01"
"241","Nom_241","Prenom_241","Finance","1","Ressources Humaines","2020-07-17","","Активен","1372","6,04","2020","79,33","80,33","Высокая","2024-10-01"
"242","Nom_242","Prenom_242","Analyste","9","Juridique","2022-07-15","","Активен","3058","4,05","2022","77,08","71,67","Средняя","2024-10-01"
"243","Nom_243","Prenom_243","Finance","1","Ressources Humaines","2023-03-14","","Активен","3702","3,38","2023","80,33","80,67","Высокая","2024-10-01"
"244","Nom_244","Prenom_244","Developpeur","8","Opérations","2022-11-10","","Активен","1450","3,72","2022","74,33","76","Средняя","2024-10-01"
"246","Nom_246","Prenom_246","Finance","9","Juridique","2022-02-10","","Активен","4062","4,47","2022","78","80,67","Высокая","2024-10-01"
"247","Nom_247","Prenom_247","Developpeur","5","Marketing","2023-06-25","","Активен","2138","3,1","2023","76,17","83,33","Высокая","2024-10-01"
"248","Nom_248","Prenom_248","RH","3","Informatique","2023-07-07","","Активен","4434","3,07","2023","77,17","73,33","Средняя","2024-10-01"
"249","Nom_249","Prenom_249","Developpeur","9","Juridique","2021-08-09","","Активен","3627","4,98","2021","76,58","92","Высокая","2024-10-01"
"250","Nom_250","Prenom_250","Manager","9","Juridique","2022-01-09","","Активен","3017","4,56","2022","68,5","67","Средняя","2024-10-01"
"251","Nom_251","Prenom_251","Developpeur","4","Data & Analytics","2020-11-29","","Активен","4339","5,67","2020","67,67","72","Средняя","2024-10-01"
"252","Nom_252","Prenom_252","Developpeur","4","Data & Analytics","2019-04-23","","Активен","1837","7,27","2019","69,75","73,33","Средняя","2024-10-01"
"253","Nom_253","Prenom_253","Manager","8","Opérations","2019-01-02","","Активен","4778","7,58","2019","68,25","62,33","Средняя","2024-10-01"
"254","Nom_254","Prenom_254","Finance","2","Finance","2020-10-03","","Активен","3761","5,83","2020","75,08","67,67","Средняя","2024-10-01"
"255","Nom_255","Prenom_255","Finance","9","Juridique","2019-08-08","","Активен","4026","6,98","2019","74,67","76","Средняя","2024-10-01"
"256","Nom_256","Prenom_256","Developpeur","6","Ventes","2023-05-09","","Активен","1898","3,23","2023","68,33","72,67","Средняя","2024-10-01"
"258","Nom_258","Prenom_258","Manager","8","Opérations","2023-10-26","","Активен","1739","2,77","2023","74,83","82","Высокая","2024-10-01"
"259","Nom_259","Prenom_259","RH","7","Service Client","2022-06-02","","Активен","4516","4,16","2022","68,33","65","Средняя","2024-10-01"
"260","Nom_260","Prenom_260","Finance","1","Ressources Humaines","2020-01-20","","Активен","4214","6,53","2020","70,75","77","Средняя","2024-10-01"
"261","Nom_261","Prenom_261","Analyste","3","Informatique","2022-11-27","","Активен","2248","3,68","2022","75,5","76,33","Средняя","2024-10-01"
"262","Nom_262","Prenom_262","Finance","2","Finance","2023-07-20","","Активен","1370","3,03","2023","75,83","67","Средняя","2024-10-01"
"265","Nom_265","Prenom_265","Analyste","5","Marketing","2023-09-04","","Активен","1717","2,91","2023","67,5","68,67","Средняя","2024-10-01"
"266","Nom_266","Prenom_266","RH","4","Data & Analytics","2020-12-30","","Активен","2674","5,59","2020","78,83","87,33","Высокая","2024-10-01"
"267","Nom_267","Prenom_267","Analyste","5","Marketing","2023-08-23","","Активен","2478","2,94","2023","72,5","67,67","Средняя","2024-10-01"
"268","Nom_268","Prenom_268","Developpeur","3","Informatique","2023-09-30","","Активен","1415","2,84","2023","73","82,33","Высокая","2024-10-01"
"269","Nom_269","Prenom_269","Analyste","1","Ressources Humaines","2022-12-10","","Активен","2549","3,64","2022","71,5","61,67","Средняя","2024-10-01"
"270","Nom_270","Prenom_270","RH","5","Marketing","2019-09-04","","Активен","4625","6,91","2019","72,83","79,33","Средняя","2024-10-01"
"271","Nom_271","Prenom_271","Finance","9","Juridique","2021-04-15","","Активен","4988","5,3","2021","72,42","67,33","Средняя","2024-10-01"
"272","Nom_272","Prenom_272","Analyste","9","Juridique","2023-01-02","","Активен","3277","3,58","2023","72,33","78,33","Средняя","2024-10-01"
"273","Nom_273","Prenom_273","Analyste","4","Data & Analytics","2019-07-22","","Активен","4305","7,03","2019","80,42","72","Средняя","2024-10-01"
"274","Nom_274","Prenom_274","Manager","3","Informatique","2022-04-22","","Активен","4275","4,28","2022","73,58","79","Средняя","2024-10-01"
"275","Nom_275","Prenom_275","Finance","1","Ressources Humaines","2019-05-03","","Активен","1935","7,25","2019","78,75","83,33","Высокая","2024-10-01"
"277","Nom_277","Prenom_277","RH","8","Opérations","2021-02-05","","Активен","1174","5,48","2021","77,08","77,33","Средняя","2024-10-01"
"278","Nom_278","Prenom_278","Developpeur","1","Ressources Humaines","2019-10-21","","Активен","1006","6,78","2019","74,83","71,67","Средняя","2024-10-01"
"279","Nom_279","Prenom_279","Finance","8","Opérations","2019-10-07","","Активен","2119","6,82","2019","75,58","68,33","Средняя","2024-10-01"
"280","Nom_280","Prenom_280","Analyste","7","Service Client","2021-06-02","","Активен","1941","5,16","2021","79,83","94","Высокая","2024-10-01"
"281","Nom_281","Prenom_281","Analyste","8","Opérations","2023-06-22","","Активен","3490","3,11","2023","72,25","78","Средняя","2024-10-01"
"282","Nom_282","Prenom_282","Finance","6","Ventes","2019-07-17","","Активен","4055","7,04","2019","80,42","76","Средняя","2024-10-01"
"283","Nom_283","Prenom_283","Analyste","9","Juridique","2021-09-08","","Активен","889","4,9","2021","79,92","60,33","Средняя","2024-10-01"
"284","Nom_284","Prenom_284","Analyste","3","Informatique","2023-03-15","","Активен","4908","3,38","2023","69,83","65,67","Средняя","2024-10-01"
"285","Nom_285","Prenom_285","Analyste","10","Direction Générale","2021-01-21","","Активен","3820","5,52","2021","73,08","72,67","Средняя","2024-10-01"
"286","Nom_286","Prenom_286","RH","4","Data & Analytics","2019-05-24","","Активен","2657","7,19","2019","73,33","62,67","Средняя","2024-10-01"
"287","Nom_287","Prenom_287","RH","6","Ventes","2020-08-31","","Активен","1604","5,92","2020","82,5","78,33","Средняя","2024-10-01"
"288","Nom_288","Prenom_288","Manager","8","Opérations","2022-05-09","","Активен","1744","4,23","2022","71,5","67,67","Средняя","2024-10-01"
"289","Nom_289","Prenom_289","Developpeur","5","Marketing","2022-02-21","","Активен","3589","4,44","2022","71,17","83,33","Высокая","2024-10-01"
"291","Nom_291","Prenom_291","Finance","6","Ventes","2022-09-11","","Активен","2410","3,89","2022","77,83","82","Высокая","2024-10-01"
"292","Nom_292","Prenom_292","Finance","4","Data & Analytics","2020-04-08","","Активен","3723","6,31","2020","78,5","74,33","Средняя","2024-10-01"
"293","Nom_293","Prenom_293","Manager","9","Juridique","2022-10-04","","Активен","4682","3,82","2022","70,17","84,67","Высокая","2024-10-01"
"294","Nom_294","Prenom_294","RH","3","Informatique","2023-11-30","","Активен","4021","2,67","2023","70,5","76,33","Средняя","2024-10-01"
"295","Nom_295","Prenom_295","Manager","4","Data & Analytics","2020-10-21","","Активен","3187","5,78","2020","66,83","66,33","Средняя","2024-10-01"
"296","Nom_296","Prenom_296","Finance","7","Service Client","2021-02-02","","Активен","1741","5,49","2021","74,58","79","Средняя","2024-10-01"
"297","Nom_297","Prenom_297","Developpeur","7","Service Client","2021-08-12","","Активен","3366","4,97","2021","82,58","78","Средняя","2024-10-01"
"298","Nom_298","Prenom_298","Analyste","4","Data & Analytics","2020-02-07","","Активен","1775","6,48","2020","72,42","73,67","Средняя","2024-10-01"
"299","Nom_299","Prenom_299","RH","6","Ventes","2022-10-01","","Активен","1754","3,83","2022","76","72,67","Средняя","2024-10-01"
"300","Nom_300","Prenom_300","RH","3","Informatique","2023-03-15","","Активен","2062","3,38","2023","77,17","88","Высокая","2024-10-01"
"301","Nom_301","Prenom_301","Manager","6","Ventes","2019-05-27","","Активен","1743","7,18","2019","72,08","78","Средняя","2024-10-01"
"302","Nom_302","Prenom_302","RH","2","Finance","2022-03-17","","Активен","3002","4,38","2022","75","74","Средняя","2024-10-01"
"304","Nom_304","Prenom_304","Finance","2","Finance","2023-10-01","","Активен","3059","2,83","2023","69,5","73,33","Средняя","2024-10-01"
"306","Nom_306","Prenom_306","Finance","9","Juridique","2021-07-17","","Активен","2057","5,04","2021","81,42","86,33","Высокая","2024-10-01"
"307","Nom_307","Prenom_307","Developpeur","1","Ressources Humaines","2023-07-22","","Активен","1264","3,03","2023","74,67","76,67","Средняя","2024-10-01"
"308","Nom_308","Prenom_308","Manager","8","Opérations","2020-07-04","","Активен","4094","6,08","2020","76,25","78","Средняя","2024-10-01"
"309","Nom_309","Prenom_309","Developpeur","7","Service Client","2019-12-04","","Активен","2030","6,66","2019","69,17","77","Средняя","2024-10-01"
"310","Nom_310","Prenom_310","Analyste","6","Ventes","2021-05-21","","Активен","3454","5,2","2021","73,75","70,67","Средняя","2024-10-01"
"311","Nom_311","Prenom_311","Developpeur","6","Ventes","2020-10-02","","Активен","1684","5,83","2020","72,17","79","Средняя","2024-10-01"
"312","Nom_312","Prenom_312","Analyste","6","Ventes","2023-12-08","","Активен","4605","2,65","2023","75,33","85,33","Высокая","2024-10-01"
"313","Nom_313","Prenom_313","Analyste","9","Juridique","2020-04-17","","Активен","4656","6,29","2020","79,17","77,33","Средняя","2024-10-01"
"314","Nom_314","Prenom_314","Developpeur","2","Finance","2019-05-31","","Активен","3935","7,17","2019","78,5","81,67","Высокая","2024-10-01"
"315","Nom_315","Prenom_315","Manager","1","Ressources Humaines","2022-12-09","","Активен","1724","3,64","2022","79,33","80","Высокая","2024-10-01"
"316","Nom_316","Prenom_316","Finance","6","Ventes","2022-08-14","","Активен","2346","3,96","2022","75,92","82,33","Высокая","2024-10-01"
"318","Nom_318","Prenom_318","Analyste","8","Opérations","2019-09-20","","Активен","3211","6,86","2019","77,08","75,67","Средняя","2024-10-01"
"319","Nom_319","Prenom_319","Analyste","3","Informatique","2023-11-23","","Активен","3417","2,69","2023","71,33","75,33","Средняя","2024-10-01"
